timestamp,region,voltage_kV,current_A,frequency_Hz,load_mw
2025-05-03 01:16:49.619483,North Florida,129.9164236305646,147.82140112322824,60.18742597656479,1679.6471110889504
2025-05-03 01:17:49.619483,Panhandle,115.59499046438722,113.19303853781597,59.84032633160552,1891.137274940972
2025-05-03 01:18:49.619483,South Florida,117.95170490247827,145.76308355045475,59.69202274561333,1723.2664325905612
2025-05-03 01:19:49.619483,Panhandle,127.55556110073387,110.4914924949538,59.645498212285084,555.0426300248143
2025-05-03 01:20:49.619483,East Coast,125.56672473883053,98.690680107634,59.81076717186601,1738.29346053118
2025-05-03 01:21:49.619483,North Florida,129.595558646078,90.71144225198783,60.208264038240785,672.1555874882558
2025-05-03 01:22:49.619483,West Coast,111.22686915866733,176.2841780908115,60.09737120183553,1368.5962788824233
2025-05-03 01:23:49.619483,Central Florida,113.05748252612288,117.5464020026603,60.2193046374758,614.0729583170524
2025-05-03 01:24:49.619483,Central Florida,117.18386688025444,174.0207779890284,60.33082203937708,417.81796748018013
2025-05-03 01:25:49.619483,East Coast,117.54815451426559,117.8665564706214,59.56300098367826,1053.7077934789063
2025-05-03 01:26:49.619483,Central Florida,120.38556753871744,165.23932586738817,60.11680085365858,1742.5690580865185
2025-05-03 01:27:49.619483,West Coast,125.05551154301365,57.22597674561752,60.26749843673057,259.50141372573023
2025-05-03 01:28:49.619483,South Florida,129.8084277400111,143.40749894359374,59.82695847135844,1357.4929628847078
2025-05-03 01:29:49.619483,East Coast,115.57959899336876,60.64627425836322,59.52571333649269,1591.3322146814828
2025-05-03 01:30:49.619483,West Coast,122.84371345005627,135.1621500861181,59.753056161196824,1095.8651166683887
2025-05-03 01:31:49.619483,West Coast,129.89175995814716,168.32447291747795,59.582964054083746,1236.800880027811
2025-05-03 01:32:49.619483,Central Florida,110.9403330632897,118.35702271641077,59.90310688193964,421.6171335255932
2025-05-03 01:33:49.619483,East Coast,110.68380484302365,125.31742218774548,60.13829537982075,1638.6850575757564
2025-05-03 01:34:49.619483,North Florida,112.5862725045837,62.43846283114179,59.52897008268652,1443.4034948073563
2025-05-03 01:35:49.619483,South Florida,124.31612591092036,191.0859903147557,60.45001268832531,439.08129248109674
2025-05-03 01:36:49.619483,North Florida,128.36053918631475,115.33525397686083,59.54390211108681,1733.5443636355906
2025-05-03 01:37:49.619483,East Coast,125.21075186432486,164.8379166081561,59.60303720419491,836.1685422825569
2025-05-03 01:38:49.619483,North Florida,114.98121965153364,164.9212186838972,60.10227269285978,1148.2632226470703
2025-05-03 01:39:49.619483,North Florida,114.5008316381797,147.43649646569764,59.58564913113787,1173.8465356618258
2025-05-03 01:40:49.619483,South Florida,114.31881656370209,52.20736148388281,59.51832996255704,1624.4095920152236
2025-05-03 01:41:49.619483,East Coast,125.943199675279,182.03541303388903,60.47504544884443,1200.30902098511
2025-05-03 01:42:49.619483,Central Florida,110.88047177433317,137.10992221518399,60.02707727604505,1128.7099480966472
2025-05-03 01:43:49.619483,Panhandle,111.1508736126294,95.73535791938698,59.96290711563761,1308.9013595034219
2025-05-03 01:44:49.619483,North Florida,120.0063975791118,144.70845184938105,59.89918297264715,887.4682212949539
2025-05-03 01:45:49.619483,Panhandle,129.63850930988923,190.9661810233316,59.71677122994277,770.1406764541125
2025-05-03 01:46:49.619483,Central Florida,115.40335754197245,196.23101578889754,60.11463662242295,883.9695495986506
2025-05-03 01:47:49.619483,East Coast,121.86079436090732,59.83516553566226,60.15630021327534,253.8318930250297
2025-05-03 01:48:49.619483,West Coast,118.87237974474839,155.2643609896894,60.206412470022514,1804.3938821291085
2025-05-03 01:49:49.619483,Central Florida,128.43015995246515,105.61588356452934,59.64072915237593,844.6931551378786
2025-05-03 01:50:49.619483,South Florida,114.3804318360002,99.54342695196723,60.49861861316088,136.44255106681027
2025-05-03 01:51:49.619483,West Coast,113.49743944280371,139.13905505092046,60.44979532565294,174.75510603291337
2025-05-03 01:52:49.619483,South Florida,112.4328532750425,64.6884956254049,59.91297678968561,1061.3521990860827
2025-05-03 01:53:49.619483,South Florida,124.86504822375977,125.1714991559883,60.34028153477123,940.8397626346073
2025-05-03 01:54:49.619483,South Florida,123.81737241180512,143.52601594744164,60.03203466008739,1367.9784924926334
2025-05-03 01:55:49.619483,Panhandle,127.51810919010437,152.04723407095727,60.209057312870485,924.2645266255078
2025-05-03 01:56:49.619483,South Florida,120.87012050851344,65.98255222049806,60.38004571349292,1349.0555297280246
2025-05-03 01:57:49.619483,West Coast,115.87117930897259,77.95328301471515,59.79999391084614,928.3328488608097
2025-05-03 01:58:49.619483,East Coast,122.42753607117616,188.72167892330037,59.93137850992745,140.83705427180172
2025-05-03 01:59:49.619483,West Coast,112.76641359918482,91.69919853141465,60.2350331480465,297.73065610575566
2025-05-03 02:00:49.619483,Central Florida,113.36630366439842,140.2886229719928,60.41754894165032,259.84127711464316
2025-05-03 02:01:49.619483,North Florida,117.29482925970234,75.36598528817413,60.39804008713186,1473.3906040560466
2025-05-03 02:02:49.619483,North Florida,125.05704394150547,99.1277598393063,59.83762556800435,472.2545722534846
2025-05-03 02:03:49.619483,North Florida,120.87662571541082,146.58320214399853,59.83170900005755,576.036636590667
2025-05-03 02:04:49.619483,West Coast,128.72072712032758,150.02946806746303,59.591811852676976,1000.9186594944271
2025-05-03 02:05:49.619483,West Coast,117.92433435692023,138.2798711138831,60.20175365961642,405.70411636992793
2025-05-03 02:06:49.619483,West Coast,115.8568284182742,188.1776586552208,59.73137367453185,1295.5025050809706
2025-05-03 02:07:49.619483,South Florida,110.77073546359422,120.75687491106797,60.27251614568915,1211.9887677050551
2025-05-03 02:08:49.619483,South Florida,120.88247544471284,193.45680743886038,59.775205324330685,1662.2781678213826
2025-05-03 02:09:49.619483,West Coast,119.94587865817373,135.1660884031276,60.15929358115943,1799.9584190943806
2025-05-03 02:10:49.619483,South Florida,114.78877361170102,177.34190580255697,59.759378246648566,1351.4696265595653
2025-05-03 02:11:49.619483,Panhandle,129.67665979420673,175.95959871242928,60.123650076358366,1311.2101186202306
2025-05-03 02:12:49.619483,East Coast,121.71238323849964,180.10263047609203,59.86308685032214,1571.9761185505552
2025-05-03 02:13:49.619483,North Florida,122.821994571501,89.17084654387916,60.49721240637088,1120.09869519729
2025-05-03 02:14:49.619483,Central Florida,122.06695314232574,147.6296963833658,59.5558430750996,1935.7533331473473
2025-05-03 02:15:49.619483,West Coast,127.34350067399284,151.92057928546978,60.450089946090586,1430.9799720490175
2025-05-03 02:16:49.619483,East Coast,117.2714426105017,93.05255592581757,59.77440455209843,764.8774086770958
2025-05-03 02:17:49.619483,South Florida,126.11062224142911,180.10372926221757,59.79432802031795,338.903367997054
2025-05-03 02:18:49.619483,North Florida,114.72106393567398,101.25973596202124,60.434748563616076,1560.0594482369074
2025-05-03 02:19:49.619483,East Coast,125.87263261767062,144.5468752750188,59.78255314198118,1144.5780378799113
2025-05-03 02:20:49.619483,South Florida,116.09023587094093,142.52650163730794,60.417360639704725,357.7801644891933
2025-05-03 02:21:49.619483,Central Florida,116.661437635744,57.11010680322025,59.81552433940884,1028.894741655786
2025-05-03 02:22:49.619483,East Coast,120.41541165462607,130.35860685468737,59.98289690875209,1827.6204722162354
2025-05-03 02:23:49.619483,North Florida,117.84164332058992,77.87868965380298,59.822784996217706,914.6796747463411
2025-05-03 02:24:49.619483,East Coast,114.49223739314351,126.04631755001651,60.252841157517686,1887.6643616359427
2025-05-03 02:25:49.619483,East Coast,119.60415062327081,117.4707970096153,59.8395616641467,1176.5783834551441
2025-05-03 02:26:49.619483,Central Florida,123.48304751080761,66.51799974538459,60.36992824339737,748.1760451282128
2025-05-03 02:27:49.619483,Central Florida,128.06217873636805,52.384605462934154,60.286518950970645,678.7692445031925
2025-05-03 02:28:49.619483,Panhandle,129.67929543089627,162.25440751801116,59.94315754599038,901.764579074728
2025-05-03 02:29:49.619483,Central Florida,119.44505880608068,65.10455376569611,59.78945674616278,1343.5394484225474
2025-05-03 02:30:49.619483,South Florida,124.76585029088413,74.94667788236966,59.84686149435934,1131.9246301545154
2025-05-03 02:31:49.619483,West Coast,125.56250859879441,162.52137370505318,60.388104188500215,495.05547157544424
2025-05-03 02:32:49.619483,South Florida,121.71612157057702,54.83935344944078,59.73994310983206,1829.672412787462
2025-05-03 02:33:49.619483,North Florida,112.17075730664529,101.66255951694329,59.656570445084974,233.64583272092446
2025-05-03 02:34:49.619483,South Florida,118.90176755459306,136.8141920530576,60.47292309663507,440.8555274673897
2025-05-03 02:35:49.619483,West Coast,125.59884007644368,77.80509314354305,59.94628826096052,1031.938577414041
2025-05-03 02:36:49.619483,South Florida,116.14102567012657,169.6163132862909,60.09426824188475,1871.9320876716756
2025-05-03 02:37:49.619483,East Coast,126.88700738415137,88.88832986882433,59.721440735385016,576.7185841791587
2025-05-03 02:38:49.619483,East Coast,110.32036235216158,116.40888648735914,59.664177864526025,365.3068405172634
2025-05-03 02:39:49.619483,North Florida,128.2599448135071,98.77381072523835,60.22961728371868,1384.9747627369038
2025-05-03 02:40:49.619483,North Florida,122.43643960995738,145.32591710476294,60.073967127613926,1400.3786069449577
2025-05-03 02:41:49.619483,East Coast,112.69281453884044,98.99945658944407,59.5019855389016,1335.4444799912412
2025-05-03 02:42:49.619483,North Florida,123.37345275301189,174.95315424667297,59.929159877490775,155.52121764125968
2025-05-03 02:43:49.619483,Central Florida,115.14221630729624,104.48320286849645,60.19324883565955,1947.1092355549756
2025-05-03 02:44:49.619483,Central Florida,114.48415741892074,145.15831696884376,59.69524656472535,1924.642796342543
2025-05-03 02:45:49.619483,West Coast,118.59443375117475,140.0154178697281,59.537294723542935,1406.341923729955
2025-05-03 02:46:49.619483,East Coast,124.5576084347896,121.1834152681528,60.0977143744744,1243.7214750048722
2025-05-03 02:47:49.619483,North Florida,129.80717092046876,136.24484187128436,60.046062215222065,772.1109439573703
2025-05-03 02:48:49.619483,South Florida,115.69739223953029,56.42192261859969,60.30001024036877,106.34011329655803
2025-05-03 02:49:49.619483,North Florida,121.1428302508225,67.97268255234133,60.212593946883736,588.8246894920378
2025-05-03 02:50:49.619483,Central Florida,110.51491589778055,149.34366700176645,60.13011456229753,253.43234908485638
2025-05-03 02:51:49.619483,West Coast,110.07821226530179,132.10917548619952,59.90390480452265,1357.616586950869
2025-05-03 02:52:49.619483,East Coast,122.66662213446902,55.83341660343198,60.34259149010898,310.57202212111645
2025-05-03 02:53:49.619483,West Coast,112.78100464289582,95.40153651237407,59.81487414436932,1590.608989569294
2025-05-03 02:54:49.619483,Panhandle,113.35073911062798,177.45973641036989,60.13226804167636,1349.1300885878636
2025-05-03 02:55:49.619483,Panhandle,127.64974450455185,193.48311217134665,60.34105234613206,693.7533361112055
2025-05-03 02:56:49.619483,Central Florida,110.37041689997004,109.18541252227116,59.52069414707892,1526.5411816541625
2025-05-03 02:57:49.619483,Central Florida,120.13046631967687,162.0657940416084,60.31245560823824,1006.1226464169144
2025-05-03 02:58:49.619483,South Florida,113.36146115700512,53.436635171711586,59.69630936813485,340.93844748723575
2025-05-03 02:59:49.619483,South Florida,119.32604561955326,98.98409179706678,60.34913107442671,702.4020615157206
2025-05-03 03:00:49.619483,East Coast,112.93133118421035,187.23066401475296,60.19732499245906,1933.5313548244135
2025-05-03 03:01:49.619483,South Florida,112.20329167050944,87.67734229889012,60.18117545515646,1714.7302487317666
2025-05-03 03:02:49.619483,Central Florida,118.75318818359368,175.1550110746022,59.616307752351595,824.4371848848039
2025-05-03 03:03:49.619483,North Florida,127.75377631496569,55.29980436825481,59.954192570733014,1182.3129160921358
2025-05-03 03:04:49.619483,South Florida,121.02367235346107,101.63968428416332,60.07433334757003,1850.5678907878457
2025-05-03 03:05:49.619483,East Coast,125.08356907016605,154.03596873870055,60.37874234941624,1131.8052576456928
2025-05-03 03:06:49.619483,Panhandle,117.88996134032737,120.87209182131501,60.0951621240804,1963.1291029832048
2025-05-03 03:07:49.619483,Central Florida,125.60633293618486,109.48302900352242,59.59220117826594,255.93922150757615
2025-05-03 03:08:49.619483,East Coast,113.50171315210461,150.9629450947066,60.12509290403514,1570.8596598589565
2025-05-03 03:09:49.619483,North Florida,110.98420234281583,180.3821548282327,60.2247588166161,689.9618071173617
2025-05-03 03:10:49.619483,Central Florida,110.61471794704451,193.18876892750805,60.44604572797347,274.47622556399057
2025-05-03 03:11:49.619483,North Florida,110.83095916717879,95.72394581405403,59.949303204439175,1334.4410579612618
2025-05-03 03:12:49.619483,North Florida,118.51533517661439,199.92167222952318,59.5090799465966,572.6174641929771
2025-05-03 03:13:49.619483,Panhandle,110.26209848902482,70.56163124908325,59.57134210937618,478.09748803050365
2025-05-03 03:14:49.619483,Panhandle,129.01975816815133,167.0066732882671,60.438485873800154,1436.85401013241
2025-05-03 03:15:49.619483,West Coast,110.54937022226156,158.02432434892475,60.285977283558836,471.419456327449
2025-05-03 03:16:49.619483,East Coast,129.41073290085652,197.6215094758604,59.61586542259796,1578.5555167288992
2025-05-03 03:17:49.619483,North Florida,124.25824495134606,129.25878769166,59.629846984055376,1454.2132980729289
2025-05-03 03:18:49.619483,South Florida,114.28247193614604,68.45657775029173,59.84614490466171,1495.3870134550064
2025-05-03 03:19:49.619483,South Florida,117.35319831969427,98.08352959868253,60.201358794028884,842.3811077321391
2025-05-03 03:20:49.619483,North Florida,126.69938159228832,63.1468539087313,60.226952512769984,864.5217776121636
2025-05-03 03:21:49.619483,North Florida,120.78836768307478,136.5823847757582,59.66936023246389,1580.5310848718666
2025-05-03 03:22:49.619483,East Coast,110.02366433555457,57.962538149257824,59.98652606640404,844.9714886677715
2025-05-03 03:23:49.619483,Panhandle,121.90585004974835,57.955189608291676,60.0314000196476,201.65613981756533
2025-05-03 03:24:49.619483,Panhandle,125.15139295865905,51.16808358314248,59.84924286890581,1596.6187620193646
2025-05-03 03:25:49.619483,East Coast,126.62094759889112,152.5681748764323,59.66545594259044,882.083472506983
2025-05-03 03:26:49.619483,South Florida,119.71128800466752,100.04256843437487,59.911583892965,771.5992482934615
2025-05-03 03:27:49.619483,Panhandle,125.62093529494373,54.39913211400473,59.924780838779725,311.0045773151158
2025-05-03 03:28:49.619483,East Coast,120.43436701900006,81.70087021378497,59.79880578547612,891.7683039853279
2025-05-03 03:29:49.619483,Central Florida,122.58172460070486,102.41908520951418,60.46121564054074,1599.34655922059
2025-05-03 03:30:49.619483,South Florida,126.95109097028626,57.1831377078527,60.210808286460484,1933.3196441181983
2025-05-03 03:31:49.619483,Panhandle,118.33896974130887,79.31455078037797,60.12769967894769,1859.9464069589624
2025-05-03 03:32:49.619483,Central Florida,110.14646270081388,184.13446471762435,59.848138924879756,209.5937018213765
2025-05-03 03:33:49.619483,Central Florida,112.95629921697375,185.34067748326254,60.46669637329684,906.1271152616654
2025-05-03 03:34:49.619483,Central Florida,114.77062558084303,177.0287811682473,59.8769010150171,1932.6543990703508
2025-05-03 03:35:49.619483,Central Florida,128.6180877700468,102.78970734592848,59.521951653109234,1109.9898171423483
2025-05-03 03:36:49.619483,Central Florida,125.8106197470796,57.71014523037076,59.82921368382404,868.2527736086581
2025-05-03 03:37:49.619483,Central Florida,124.85454891571787,108.19499469553364,60.01894333393558,1018.7509453141099
2025-05-03 03:38:49.619483,Central Florida,120.48635597488403,141.17722809510173,59.86096408645618,1338.7292922099457
2025-05-03 03:39:49.619483,South Florida,110.52379637116485,65.94169355729707,60.26381718073304,1399.791615063371
2025-05-03 03:40:49.619483,South Florida,111.14616511795127,173.49508211625587,59.50413917216573,173.30632738781327
2025-05-03 03:41:49.619483,East Coast,120.26156216774318,121.07032766845946,59.996784433960165,1770.0803790160219
2025-05-03 03:42:49.619483,South Florida,119.69637649686304,179.9687074007949,59.70691123031274,1311.4425028663584
2025-05-03 03:43:49.619483,East Coast,126.50554829520043,115.62158229715953,60.13312524739633,1353.94310708321
2025-05-03 03:44:49.619483,West Coast,116.77994736114819,151.44210794741858,59.96563707396595,1955.1648342856993
2025-05-03 03:45:49.619483,Panhandle,116.45994774769459,146.34397133190393,59.977739870328584,1751.9979160441455
2025-05-03 03:46:49.619483,Panhandle,116.58009337774341,70.87017432400302,59.9688235370719,1657.0935888886077
2025-05-03 03:47:49.619483,South Florida,124.32079058837893,63.41759173567311,59.94949792842975,590.6933638785086
2025-05-03 03:48:49.619483,South Florida,125.63691206642056,171.43116425028018,60.09357368658439,419.83320756367135
2025-05-03 03:49:49.619483,North Florida,123.55503515817074,139.07960462765342,59.9435002359378,438.8712947845626
2025-05-03 03:50:49.619483,Panhandle,123.94262957283561,79.62846824727764,59.69734396349878,252.27226886536042
2025-05-03 03:51:49.619483,Panhandle,117.52174633149475,184.80313865862027,59.81658119470272,979.341027085166
2025-05-03 03:52:49.619483,North Florida,125.02021455264342,87.77017879153263,60.47813788664541,1852.4888758157092
2025-05-03 03:53:49.619483,East Coast,127.82805434887004,85.0481075808555,60.426352808915816,106.15466945278732
2025-05-03 03:54:49.619483,South Florida,125.01892811978152,148.48729233554695,59.538070622067174,1554.0608071477945
2025-05-03 03:55:49.619483,South Florida,114.36305069765187,194.36552687971684,59.70712421320653,1177.3108486003057
2025-05-03 03:56:49.619483,South Florida,120.04511017584589,167.85572830826248,59.65631888217024,805.9946377189667
2025-05-03 03:57:49.619483,North Florida,122.09654040964365,175.76827716065313,60.04921021761701,755.9966958797518
2025-05-03 03:58:49.619483,South Florida,117.04855271763957,134.23663352625394,60.45588067861182,453.49555752577925
2025-05-03 03:59:49.619483,Central Florida,116.46354400477668,99.00374826756676,59.77007203378106,350.18520897037234
2025-05-03 04:00:49.619483,West Coast,115.12883519089651,121.60566620376596,59.77132988781476,875.4683713657228
2025-05-03 04:01:49.619483,North Florida,118.46094913343458,191.13217388605992,60.40596568824308,444.01103296746595
2025-05-03 04:02:49.619483,East Coast,114.17576642379423,168.62801581410477,60.261714595795965,1238.1987419997495
2025-05-03 04:03:49.619483,Central Florida,110.19549680936198,65.96871478623524,60.47375860243873,1432.3425442978382
2025-05-03 04:04:49.619483,East Coast,124.35040134088095,100.67218533830572,59.76961787451533,1502.9506892595575
2025-05-03 04:05:49.619483,South Florida,128.59426120801294,139.08702294656604,59.593297822154355,358.407638675042
2025-05-03 04:06:49.619483,Central Florida,128.61720472431395,151.59585561847396,60.23549708141024,1552.7260681651503
2025-05-03 04:07:49.619483,Panhandle,118.34463057561963,143.3713593757002,59.66805430385281,1323.7996083020357
2025-05-03 04:08:49.619483,Panhandle,125.20099958071606,182.50343405720002,60.42391486449318,255.3954135189504
2025-05-03 04:09:49.619483,Central Florida,115.19770874497308,152.26742295244222,59.563879820043155,1475.5091645781336
2025-05-03 04:10:49.619483,East Coast,123.68418627877378,135.75361730275677,59.942903383009565,1222.4585952070374
2025-05-03 04:11:49.619483,South Florida,129.78912013052164,195.5194022650013,60.23390958716313,1918.0126576744628
2025-05-03 04:12:49.619483,Panhandle,123.84266553061495,171.75810301745176,60.3594709009279,1587.500326235921
2025-05-03 04:13:49.619483,East Coast,117.75795578141316,82.48877019036011,60.018306751395734,114.43577453995943
2025-05-03 04:14:49.619483,North Florida,129.47192726089258,85.11545127950406,59.544817533956184,1073.3187461259913
2025-05-03 04:15:49.619483,West Coast,123.05078403166333,135.26436214478056,59.720470386215474,1837.6614896101248
2025-05-03 04:16:49.619483,Panhandle,126.14231701442758,193.6785854431558,60.478006446938515,1459.8722779304621
2025-05-03 04:17:49.619483,West Coast,125.73411004504106,154.52306094121522,60.348016585313324,1887.4282385292915
2025-05-03 04:18:49.619483,West Coast,122.19220190779069,183.67563631043677,60.33367389644732,520.2867480102672
2025-05-03 04:19:49.619483,South Florida,126.78810525856136,112.62790442360301,59.61518074489473,1390.519508259492
2025-05-03 04:20:49.619483,East Coast,114.51046279904875,78.21955616385014,59.99382725809527,1733.8113862073044
2025-05-03 04:21:49.619483,North Florida,111.4356161770702,176.62400350439256,60.37858082661056,1394.994801744987
2025-05-03 04:22:49.619483,Panhandle,129.46051639287398,180.69732557232163,60.42058327991493,253.10010831641
2025-05-03 04:23:49.619483,East Coast,124.46404202858015,100.56744221494161,59.668563821949974,626.4343569605791
2025-05-03 04:24:49.619483,Central Florida,115.33264009571114,111.23979096197671,60.008091951993315,1728.274028738088
2025-05-03 04:25:49.619483,East Coast,113.60372799833311,65.75344025664174,59.92452180820839,948.3616483122823
2025-05-03 04:26:49.619483,South Florida,127.53774928317515,70.33995157021738,59.644330914013,314.2434463199735
2025-05-03 04:27:49.619483,North Florida,123.99975442490259,85.47488810351238,59.640273305140106,1686.852124729398
2025-05-03 04:28:49.619483,West Coast,129.82425226867528,99.31266008026911,60.246176531495585,1536.501875028152
2025-05-03 04:29:49.619483,Central Florida,118.00943004848448,96.12460263259942,59.643025045381364,823.2532175587868
2025-05-03 04:30:49.619483,Central Florida,122.6199356191563,133.34498180041527,60.30961704582769,1889.6031011945988
2025-05-03 04:31:49.619483,West Coast,126.734725630535,152.15659340651652,59.792174662966325,1587.5597219248364
2025-05-03 04:32:49.619483,East Coast,119.34729105826432,64.65688624348276,59.77202856795462,664.3507925817664
2025-05-03 04:33:49.619483,North Florida,120.81086190981704,108.49725095456633,60.00601008402626,381.4766550617034
2025-05-03 04:34:49.619483,Panhandle,118.54978353770414,132.76217666930833,60.37162714237686,178.22419600648416
2025-05-03 04:35:49.619483,South Florida,123.53328421625916,140.14697383081648,60.1985862848575,490.4358897656425
2025-05-03 04:36:49.619483,Central Florida,123.04867111166891,144.32799407296974,59.880655742788505,1450.7028071097589
